phot,bg,filenumber,frame,numberInGroup,x,y,z,locprec,locprecz
5352.701,117.5215,1,35217,2,575.9097,257.3688,-136.9062,6.57504,22.45682
2387.082,40.97754,1,35223,1,419.9013,166.8544,-173.1755,9.72653,31.39756
5928.268,175.213,1,35273,3,575.5933,158.2957,-50.42309,6.437728,22.5768
2338.637,42.9033,1,35299,1,341.2764,289.9266,-131.6262,9.448277,32.46142
7444.155,171.6473,1,35318,3,443.3243,215.4398,-56.13512,5.372141,18.57632
2149.914,53.54242,1,35317,1,446.4463,200.7358,-95.60445,10.32208,36.63649
2409.219,49.09541,1,35328,1,302.778,182.8222,-143.744,9.686577,32.93771
3461.864,81.40431,1,35494,2,546.8793,258.6706,-113.1578,8.123711,28.51637
14153.66,273.8218,1,35528,5,380.1857,192.3048,-106.8071,3.824986,13.0472
18846.46,285.9077,1,35573,6,384.7624,289.7114,-132.6935,3.248078,10.68823
28168.48,422.6168,1,35636,8,461.5988,244.5794,-146.9088,2.654011,8.706038
2655.414,74.45758,1,35634,1,433.0956,260.9026,-232.1859,11.67499,37.49615
20861.42,484.9342,1,35703,10,669.306,277.8355,-134.4428,3.366857,11.4876
2489.921,40.24166,1,35689,1,644.3894,278.4627,-234.1668,10.52184,32.69364
2054.575,57.46205,1,35702,1,650.4421,297.46,-80.14099,10.83624,38.659
7124.378,107.6723,1,35730,2,465.1874,186.554,-185.7641,5.620979,17.98203
8860.491,135.4789,1,35740,3,570.5873,154.5593,-129.4575,4.8123,15.74367
8041.223,125.7961,1,35850,2,472.4629,144.2019,-37.37496,4.670712,15.24629
6314.226,56.66986,1,35849,1,472.1669,153.5407,-33.68586,4.826156,15.07203
12273.81,198.2455,1,35896,4,573.9035,194.1668,-126.5676,4.027625,13.44201
1948.533,55.70572,1,35877,1,534.444,214.0045,-142.3261,11.67625,41.19112
2268.872,43.52227,1,35895,1,454.4313,198.1936,-210.2901,10.94793,34.95347
23852.05,461.2975,1,35929,8,425.9024,7.663633,-96.77367,2.94605,9.977354
2634.608,47.17281,1,35927,1,415.9813,5.544205,-132.8517,8.88441,30.35901
3019.367,79.02599,1,35935,1,528.304,200.6859,28.75656,8.972103,29.24991
1765.63,43.22275,1,36173,1,430.747,187.4574,-136.3234,11.72443,40.99496
2692.458,39.18058,1,36204,1,454.9355,21.7543,-201.7983,9.309858,29.17487
5204.113,131.8324,1,36213,2,511.0655,244.8913,-172.6894,7.436089,24.7661
2693.984,48.04663,1,36216,1,466.1082,226.7656,-129.1249,8.744143,29.89257
2596.72,68.5554,1,36218,1,455.0612,208.4877,-162.7641,10.18733,34.47015
4443.702,110.532,1,36276,2,425.6017,276.0357,-54.39051,7.081381,24.49483
8758.225,137.6654,1,36426,3,525.5828,216.9627,-64.73313,4.47904,14.60355
3372.206,39.58612,1,36424,1,555.3145,209.7393,-48.31634,6.896698,22.28982
7815.595,150.1536,1,36539,3,613.1826,201.8867,-128.3024,5.235213,17.76229
18333.11,397.4709,1,36775,7,421.5386,239.5898,-88.07971,3.421387,11.84412
1860.086,62.09816,1,36780,1,494.1878,188.4519,-36.31746,11.79715,41.92713
2322.73,53.18175,1,36924,1,510.8307,225.5891,-199.9323,11.05269,35.87539
6693.996,88.91171,1,36969,2,397.4948,180.9985,-155.855,5.295288,16.95013
2972.234,40.37863,1,36968,1,385.4523,170.6488,-119.2576,7.781498,26.10476
1891.509,64.60516,1,37019,1,396.5879,-6.352417,-170.709,12.99042,44.35742
46894.36,611.9338,1,37086,13,496.968,256.548,-68.50198,1.870236,6.050422
2570.486,39.86652,1,37072,1,474.5972,266.0568,-74.49107,8.399375,28.32294
2925.093,42.72614,1,37075,1,481.2749,257.7779,-64.41544,7.749909,25.80742
2227.26,44.12494,1,37088,1,662.684,209.8988,-39.41602,9.452023,31.96747
41014.21,423.5919,1,37098,8,536.8171,257.5428,-68.75085,1.937297,6.225989
2555.39,42.769,1,37101,1,505.778,280.8279,-7.340907,8.589548,27.97941
41844.63,431.8363,1,37207,9,564.8474,170.5703,-79.76172,1.911233,6.09257
2673.8,49.12525,1,37203,1,686.0735,212.8077,-5.836588,8.582038,28.15074
5394.723,92.27645,1,37209,2,341.6073,308.5266,-128.3555,6.116492,20.73795
3300.434,82.16412,1,37291,2,505.5185,300.1416,-138.9295,8.64561,29.88174
2411.561,46.45289,1,37310,1,541.54,207.8589,-60.70719,9.030511,30.90425
2847.052,47.23532,1,37323,1,325.837,301.1821,-151.8423,8.568514,28.41654
3167.184,39.90057,1,37414,1,599.4713,278.7128,-82.63032,7.279489,24.19326
26104.95,400.7597,1,37440,8,538.6483,157.8201,-64.97855,2.619595,8.717222
3054.381,58.65948,1,37437,1,528.8566,151.6119,-71.89159,8.062478,27.70837
6798.95,141.4265,1,37475,3,434.7559,174.3207,-105.5017,5.593132,19.5049
4344.216,98.87686,1,37496,2,549.8012,296.6135,-129.1208,7.304734,25.34929
14582.12,257.1923,1,37555,5,373.5428,186.5703,-155.8635,3.854389,12.71491
5580.862,83.69818,1,37551,2,332.894,177.9301,-116.7457,5.83876,19.38408
5194.94,82.75992,1,37750,2,503.7242,226.0812,-103.6681,5.981515,20.30136
18713.47,264.3902,1,37770,5,333.4546,218.7973,-120.8223,3.18284,10.23851
2799.202,47.38861,1,37768,1,326.0036,217.0676,-208.7852,9.571845,30.25702
4331.199,86.16387,1,37795,2,348.1404,317.3493,-109.5615,6.941513,24.14608
17196.67,502.8671,1,37903,8,448.2276,188.0162,-97.84531,3.807444,13.60006
2066.918,48.32317,1,37894,1,451.7885,192.8406,-125.8739,10.60547,37.24306
2192.217,84.39053,1,37898,1,470.3945,179.2184,-73.54165,11.40652,41.95972
1738.09,52.14016,1,37981,1,558.5054,200.7843,-52.52843,11.88426,42.11037
2330.068,64.84972,1,38030,1,545.2395,164.312,-50.02426,10.07189,35.30304
2144.407,73.25954,1,38048,1,337.6743,379.6179,-52.51245,11.09142,39.7756
4705.141,88.2227,1,38125,2,509.3351,295.8069,-106.2165,6.590024,22.56131
1762.831,57.98111,1,38124,1,481.7917,283.8975,-75.77753,12.17447,44.22838
2731.957,44.81216,1,38138,1,441.3798,195.1247,-78.56261,8.245563,28.0521
3636.749,46.91182,1,38175,1,596.0115,287.9067,-15.92246,6.804271,21.79232
18757.13,217.2877,1,38236,5,544.8183,229.4217,-36.2391,2.915147,9.313414
2413.66,47.6865,1,38298,1,421.2093,170.7153,-60.75225,9.082822,31.1548
7107.924,146.1391,1,38328,3,329.3857,183.9669,-79.50811,5.408985,18.49378
11228.71,106.6018,1,38464,2,575.6343,253.6074,-182.8492,4.098176,12.66708
3707.274,47.97362,1,38463,1,531.9598,258.7804,-182.013,7.483917,23.29909
2475.64,52.19223,1,38466,1,585.6321,240.7287,-75.32507,9.143997,31.82139
2584.039,67.42452,1,38471,1,596.0588,240.0835,-73.50919,9.419168,33.45327
39209.63,533.5552,1,38518,11,395.2735,318.7125,-93.72293,2.102903,6.888723
8245.935,131.1035,1,38525,3,539.5112,277.131,-88.60162,4.750197,15.79227
4218.775,87.60248,1,38533,2,432.9213,316.3657,-147.3262,7.365469,24.98156
2212.542,64.10854,1,38590,1,599.2504,178.1648,-98.37998,10.63095,38.1947
3544.299,80.95006,1,38636,2,536.7274,297.2385,-75.81476,7.824346,27.27531
2649.867,35.31448,1,38662,1,353.2407,212.7473,-151.4581,8.50159,27.61002
4134.995,119.746,1,38708,2,434.9541,349.0947,-145.6394,8.087956,28.31676
4066.795,103.9823,1,38777,2,550.2011,244.482,-16.86571,7.558663,25.47171
3386.066,65.61106,1,38845,1,553.9349,305.339,-198.6729,8.807821,28.13245
9528.281,126.4286,1,38847,2,445.2106,305.599,-188.2309,4.7345,14.96704
9754.995,121.5643,1,38858,3,423.6236,207.7124,-98.25981,4.12103,13.4099
5380.687,50.39999,1,38856,1,387.3753,230.2356,-67.09489,5.274004,16.84889
1988.936,56.04966,1,38865,1,352.97,333.0925,-88.29185,11.02882,39.67496
1869.552,62.60777,1,38869,1,392.205,340.6848,-146.3064,12.55885,44.33409
4689.559,138.4259,1,38931,2,431.6422,213.2419,-136.9183,7.576682,26.63416
63052.09,653.1831,1,38988,13,476.2223,318.4284,-156.1102,1.669356,5.241232
4863.248,82.55069,1,39020,2,592.8008,259.9647,-97.51622,6.289127,21.49557
8549.186,139.9497,1,39033,3,712.783,181.5506,-52.90066,4.6309,15.38835
12705.4,193.7801,1,39138,4,446.1867,282.7956,-119.2469,3.828976,12.59825
2338.597,54.69485,1,39136,1,480.4986,309.5579,-139.6488,10.08354,35.19294
6370.35,85.06342,1,39140,2,331.6107,335.6704,-138.896,5.401774,17.82043
10248.77,163.5,1,39197,3,553.6258,187.892,-67.75488,4.255494,13.9225
3095.612,54.21638,1,39196,1,551.3602,150.0326,15.0991,7.994298,25.39512
6191.547,100.4989,1,39199,2,584.4926,80.36266,-48.6764,5.420824,18.07904
8403.366,136.9532,1,39291,3,328.4453,317.8555,-156.4102,5.01639,16.45597
4534.722,109.4333,1,39337,2,451.837,290.6074,-143.1369,7.247388,24.91295
11884.8,252.3572,1,39383,5,616.6839,207.536,-101.5596,4.247405,14.72327
2118.56,55.97096,1,39382,1,652.8349,215.9779,-12.86862,10.46076,35.86139
4959.142,86.13724,1,39630,2,302.6313,302.7474,-148.4023,6.58333,21.43797
9999.393,152.5891,1,39653,3,564.9618,224.7991,-59.09496,4.217036,14.04976
2374.635,51.28767,1,39674,1,453.662,195.0146,-144.615,9.892537,33.86222
29383.96,290.4348,1,39699,7,453.3173,314.9938,-153.1938,2.412401,7.566668
6813.726,115.3197,1,39750,2,601.3019,249.114,-111.581,5.343512,18.27924
4539.204,79.5611,1,39772,2,494.4284,216.3279,-170.853,7.050448,22.91523
5025.208,131.5685,1,39824,2,573.8988,272.0413,-125.6001,7.022357,24.72777
6434.529,136.1518,1,39846,3,297.726,276.7946,-88.4898,5.752171,19.88766
4943.374,78.76147,1,39912,2,414.5063,268.4446,-92.1029,6.106601,20.55648
44646.28,614.8171,1,39978,13,519.336,272.4737,-83.73534,1.960019,6.433489
4480.25,41.33522,1,39977,1,511.3041,288.1479,-115.8411,5.915396,19.06907
14569.47,300.9558,1,40166,6,410.6008,189.1088,-115.3076,3.874155,13.15244
1975.473,42.36016,1,40161,1,410.1271,195.4969,-113.4924,10.48796,36.67896
5426.708,105.6025,1,40200,2,335.4371,320.8857,-104.4631,6.165624,21.33808
2077.241,30.63555,1,40221,1,473.4776,89.83256,-95.90578,9.3268,31.44732
3973.398,36.43365,1,40222,1,664.1837,157.3813,-208.4614,7.113788,21.58481
9020.954,143.3379,1,40289,3,569.7,73.61914,-64.09516,4.478433,15.05934
12318.42,155.8289,1,40311,4,440.566,239.1276,-104.3262,3.777313,12.3134
4680.954,50.96344,1,40310,1,493.6275,234.2953,-82.30257,5.81987,19.11162
9959.827,240.2138,1,40316,5,329.1024,196.3672,-109.676,4.824224,16.92037
3932.171,101.96,1,40322,2,452.0982,91.64651,-82.73373,7.668207,27.15957
1891.212,75.49755,1,40323,1,302.519,342.3578,-38.69251,12.40414,44.28328
4660.476,92.97285,1,40584,2,441.3049,244.943,-115.6379,6.720446,22.86173
14143.2,274.7061,1,40687,5,535.9012,182.0982,-44.27755,3.732962,12.55612
5024.597,89.83992,1,40840,2,606.0898,246.7531,-88.73666,6.204262,21.39067
3043.308,61.41178,1,40839,1,609.2501,257.3502,-90.43756,8.205765,28.65884
7318.092,126.4514,1,40915,3,303.3863,291.772,-162.9748,5.481172,17.9128
2302.638,53.43555,1,40918,1,308.5258,312.776,-142.0965,10.19375,35.23735
2001.16,48.04443,1,40945,1,587.4469,102.2094,-77.64382,10.51433,37.07052
2638.355,42.14343,1,40968,1,411.9827,160.5725,-87.10388,8.364601,28.57996
7916.407,160.2425,1,41042,3,230.0591,116.3533,-62.23392,5.01391,16.93004
2943.643,51.79424,1,41040,1,233.3125,111.0491,-73.27348,8.046675,27.51952
2541.71,43.8349,1,41115,1,502.2327,301.5707,-95.74538,8.703043,29.92493
8467.469,150.4043,1,41120,3,561.8922,212.4931,-56.05257,4.746094,16.03958
12901.44,256.5891,1,41187,5,437.1244,193.4919,-114.8882,4.048348,13.86535
2309.035,42.76489,1,41186,1,484.5705,225.5394,-104.7038,9.313251,32.1564
2390.789,56.85158,1,41188,1,541.1485,260.0327,-164.3657,10.38308,34.62918
11285.66,187.0596,1,41196,4,352.3618,202.7812,-146.5838,4.285138,13.81297
10249.31,186.5652,1,41213,5,561.3547,168.7266,-83.72071,4.366627,14.81147
3318.24,58.09122,1,41211,1,590.5381,166.3789,-49.44971,7.557557,25.29009
3292.635,43.36467,1,41282,1,360.4747,170.2345,-171.0717,7.811046,24.75834
16804.14,290.2868,1,41294,6,465.8583,87.89552,-94.73949,3.386257,11.5816
6206.623,199.5084,1,41459,3,488.4752,218.0172,-100.1668,6.500083,23.52627
1716.302,38.94059,1,41484,1,318.3743,224.771,-153.4722,11.94269,40.35911
15391.12,282.3217,1,41528,6,599.1,188.1353,-94.91447,3.536271,11.9973
1849.402,39.92597,1,41554,1,562.311,172.1191,-41.29353,10.61074,36.07331
2740.204,43.95648,1,41574,1,306.1556,202.3442,-96.38649,8.280159,28.07159
7264.7,202.4781,1,41666,3,317.8883,275.2201,-125.1457,5.928984,20.7945
29330.69,521.2392,1,41738,11,430.2829,175.2218,-103.2235,2.611474,8.780107
2548.827,55.80693,1,41721,1,427.9822,187.0177,-30.25669,9.054018,30.76542
1688.142,51.45952,1,41726,1,437.8812,68.03444,-49.27017,12.07871,42.81059
2621.701,57.63348,1,41733,1,423.0923,181.9579,-127.6785,9.282358,32.41352
7681.017,119.3655,1,41819,3,311.6319,230.2232,-147.2927,5.141579,16.91829
15799.78,251.384,1,41841,6,463.4389,280.394,-176.5614,3.743826,12.01238
18062.15,234.9819,1,41880,5,623.6586,187.879,-75.01054,3.034788,9.926386
15303.29,389.5955,1,41901,6,578.6255,281.399,-53.2612,3.810004,13.08036
2411.001,57.33339,1,41907,1,606.8257,234.8129,-86.07101,9.56419,34.00364
1884.116,49.04588,1,41912,1,611.9437,184.188,-2.039941,11.1423,37.534
2090.287,42.4334,1,41962,1,511.2405,274.6133,-71.68024,9.876715,34.0727
10415.3,192.0154,1,41980,4,327.0833,205.8754,-136.0496,4.504545,15.2451
25894.72,155.0075,1,42013,4,494.4245,308.7246,-153.8782,2.38887,7.145094
2069.721,42.14872,1,42069,1,595.0259,182.8041,-95.78696,10.03761,34.95381
10303.16,186.1114,1,42123,4,615.6456,263.052,-51.55721,4.326403,14.54994
12038.88,154.4993,1,42207,4,613.241,221.3322,-148.0489,3.933373,12.71236
2800.418,37.50513,1,42204,1,707.4052,374.3608,-160.75,8.366073,26.92601
5321.433,101.4165,1,42263,2,463.2372,216.2626,-90.24265,6.091736,20.99419
3915.845,56.03019,1,42262,1,460.5661,206.237,-98.94191,6.757869,22.74986
8165.66,114.1806,1,42334,3,578.0167,301.787,-209.4863,5.373202,16.72473
3518.593,57.6815,1,42359,1,257.2674,124.0911,-224.6775,8.700059,27.40348
4164.574,79.05167,1,42474,2,347.429,263.3455,-120.806,7.028847,24.14847
23015.71,305.8862,1,42512,6,617.1594,269.0078,-120.22,2.769082,9.171876
38430.2,551.1065,1,42792,11,430.0258,269.257,-104.4661,2.154651,7.005087
5485.944,39.78959,1,42591,1,451.3309,314.1617,-173.636,5.502118,16.56034
2237.665,45.16916,1,42784,1,386.4607,255.1529,-80.65117,9.559403,33.24524
2349.111,55.8181,1,42806,1,354.2417,306.5169,21.91703,9.860276,32.14344
15140.45,324.71,1,42822,7,357.3954,264.2533,-133.2194,3.880741,13.21606
2462.247,38.83563,1,42814,1,338.2275,262.8536,-143.2814,9.032257,30.19579
2638.976,39.40197,1,42817,1,340.1421,267.0911,-153.1614,8.727165,28.61276
2701.312,37.93945,1,42860,1,424.297,4.614258,-107.8507,8.156558,27.40888
5282.956,65.15617,1,42967,2,476.0421,246.3142,-115.6233,5.724289,18.97101
3960.313,107.8252,1,43032,2,291.8454,351.7136,-208.8676,9.053638,29.50388
2906.334,50.04562,1,43057,1,444.6443,83.89161,-88.27453,8.106858,27.80648
4852.894,93.44621,1,43082,2,526.5662,284.2111,-89.70161,6.45907,22.19897
20083.73,249.4396,1,43223,5,465.3359,262.8498,-114.2231,2.92056,9.244098
14747.59,196.4001,1,43228,5,568.7849,277.8929,-115.9822,3.497649,11.3167
3444.713,45.45322,1,43224,1,553.8835,295.8574,-151.8954,7.464376,24.12763
2435.51,40.01504,1,43233,1,423.9871,281.4822,-106.4537,8.876165,30.19591
5073.116,94.46719,1,43312,2,698.0341,298.5933,-135.0803,6.436986,21.69619
9584.04,124.4234,1,43345,3,567.1152,213.2974,-68.48618,4.190213,13.80816
1617.646,41.21675,1,43343,1,565.0445,200.909,-87.27721,11.92855,42.51489
2044.988,70.85618,1,43396,1,547.6884,279.4011,-77.68615,11.53975,41.77715
4336.862,80.94968,1,43470,2,335.3218,261.9102,-144.9303,7.018439,23.63668
2624.517,60.87157,1,43547,1,554.9879,280.5126,-71.49698,9.12365,31.73772
6130.697,191.1172,1,43552,3,551.9641,308.6538,-83.12569,6.461452,23.36208
2302.53,81.02424,1,43550,1,648.3109,289.1185,-219.4716,13.01903,42.90527
3265.206,42.57644,1,43559,1,470.6055,201.3004,-89.2849,7.225653,24.1771
7568.405,158.9062,1,43618,4,321.1129,308.0207,-148.9925,5.620826,18.65428
1852.093,44.0179,1,43615,1,357.9718,317.2942,-150.6755,11.52133,39.56204
8135.754,173.9311,1,43645,3,476.2439,224.2798,-144.987,5.44553,18.04885
5699.188,126.2933,1,43668,2,482.7948,234.8426,-123.4869,6.239207,21.38328
3489.502,45.64783,1,43667,1,499.5117,211.5993,-175.7192,7.627376,24.04888
1886.021,42.36555,1,43761,1,606.6157,223.3514,-34.3589,10.5645,36.169
3657.288,82.18929,1,43766,2,493.9937,232.0825,-118.0224,7.829191,27.42899
2025.056,41.38675,1,43811,1,620.9897,184.5271,-49.18213,9.992273,34.08456
24923.11,334.3192,1,43981,8,321.1614,313.3496,-153.0367,2.780839,8.971347
1923.815,43.43594,1,43979,1,329.8837,300.2587,-116.4678,10.7765,37.9674
13859.31,208.3026,1,44017,4,314.1704,190.6063,-115.7927,3.720692,12.19443
6416.499,112.3808,1,44047,2,502.4538,229.2044,-54.62587,5.356229,17.92762
2819.486,47.56283,1,44059,1,368.0804,200.0862,-214.8325,9.60387,30.41438
27149.58,282.4927,1,44087,6,481.7581,259.004,-69.55839,2.31758,7.266376
1939.474,48.5506,1,44082,1,482.4987,230.4577,-42.09587,10.70653,37.00787
3630.956,62.64152,1,44136,1,404.2555,348.8666,22.54003,7.393883,23.27889
2758.255,43.36667,1,44138,1,397.091,321.6692,-144.787,8.547942,28.39797
1798.901,39.58774,1,44226,1,503.264,239.6288,-103.2066,10.97814,38.48717
56720.92,548.4617,1,44294,13,590.9533,244.0347,-89.97639,1.64149,5.260309
2888.892,45.37127,1,44290,1,573.6667,229.2348,-45.17178,7.883522,26.14095
6164.204,80.0867,1,44325,2,478.6255,243.5905,-103.9729,5.303154,17.66409
10190.19,188.2305,1,44407,4,405.4822,166.1426,-124.7198,4.492,15.2489
14151.71,191.1508,1,44414,3,526.0102,202.1995,-70.92035,3.425622,11.27406
14368.26,314.5391,1,44862,5,449.7008,234.8714,-116.18,3.893426,13.37144
2261.13,45.49569,1,44924,1,671.9897,279.2733,-118.9217,9.728912,33.65413
15395.8,249.8205,1,44996,6,347.1465,266.2235,-114.9831,3.528642,11.96239
2763.49,52.15878,1,45032,1,619.244,198.5365,-56.33025,8.395329,28.61818
7389.115,110.9725,1,45083,3,502.6583,222.7295,-51.03724,4.876327,16.11906
3571.26,41.5901,1,45186,1,482.6065,239.1321,-69.81565,6.717409,21.97824
7055.62,133.8952,1,45189,3,415.116,332.9305,-134.148,5.500926,18.53337
3658.17,86.58179,1,45238,1,481.6769,171.3307,15.55162,7.877433,25.79609
2353.687,54.48701,1,45259,1,519.2518,286.5303,-113.1083,9.81504,34.49427
5993.857,93.48455,1,45265,2,327.6047,284.9545,-197.5306,6.256531,19.74799
9746.612,230.6264,1,45301,4,580.0315,189.9294,-155.4343,5.045627,17.04549
12587.63,299.837,1,45394,7,343.1717,242.7326,-88.18383,4.241652,14.66902
1861.867,47.64417,1,45385,1,368.0996,239.5683,-77.33844,11.08889,39.34442
1697.85,35.8801,1,45393,1,303.3268,247.4368,-49.77954,11.01523,37.62801
25841.43,314.9566,1,45495,7,601.3002,240.4466,-83.94978,2.507368,8.154561
2110.315,53.3554,1,45523,1,407.6227,238.2227,-16.08035,10.4002,35.27908
2751.036,48.55859,1,45529,1,353.9025,336.5215,-167.4913,9.032323,29.42834
5876.635,60.50285,1,45531,1,416.2186,275.9221,-159.7088,5.512856,17.27298
13359.87,248.8577,1,45652,6,585.3785,257.5521,-34.4341,3.825539,12.74459
2667.007,38.37548,1,45651,1,576.2456,187.4374,-74.77042,8.125713,27.18635
1612.276,47.64077,1,45718,1,444.2799,241.5571,-63.48721,12.35686,43.69758
10811.07,197.7607,1,45748,4,578.8602,289.6654,-43.91218,4.220709,14.14118
9549.906,221.5531,1,45777,4,490.3493,287.8056,-147.1711,5.059954,17.24216
11532.98,246.5383,1,45822,5,351.0112,270.3,-169.3326,4.708029,15.70022
2021.252,51.09077,1,45818,1,426.3593,278.3618,-82.4789,10.6449,37.80474
1636.578,45.60488,1,45885,1,554.8579,209.8268,-53.52031,12.0001,42.27188
20236.3,353.8307,1,45940,8,379.7483,206.9893,-99.02852,3.073566,10.42198
2448.822,47.23007,1,45930,1,352.3527,234.8451,-116.5875,9.23624,31.94969
2839.807,40.20865,1,45938,1,372.6905,212.1779,-75.16177,7.830522,26.19779
2660.965,40.04116,1,45947,1,531.2545,291.093,-94.87303,8.28301,27.99098
5369.18,118.5958,1,46051,3,331.6493,304.72,-132.5905,6.524602,22.32057
1488.145,34.40928,1,46010,1,338.4955,323.9118,-140.123,12.61898,43.85124
2508.912,47.89329,1,46050,1,328.0815,290.7915,-93.54553,8.933085,31.07273
3743.793,50.60524,1,46060,1,333.5103,210.179,-86.9183,6.803233,22.76004
30487.99,312.0125,1,46069,6,484.1586,275.8377,-141.6349,2.384805,7.542047
8317.372,30.92229,1,46064,1,475.5682,267.4905,-191.0012,4.249704,12.07355
9812.25,175.0088,1,46075,4,348.3398,323.9001,-33.91652,4.404392,14.67491
3982.368,96.82405,1,46083,2,557.4937,286.8916,-114.4826,7.660021,26.92601
12786.72,184.7411,1,46142,4,571.152,197.0797,-44.18932,3.653638,11.89551
2373.897,42.06364,1,46154,1,397.4411,315.0333,-160.7225,9.642501,31.6557
2266.562,100.4335,1,46200,1,423.8049,209.1972,-22.78748,11.7175,41.92229
2026.041,77.46662,1,46223,1,352.4594,202.8663,-141.4057,12.44345,44.92309
4799.492,82.50109,1,46267,2,526.9415,262.9463,-18.61012,6.269449,20.57208
2254.199,42.27793,1,46324,1,540.7783,219.9558,6.228912,9.427854,30.58771
4685.583,84.03376,1,46394,2,557.4115,302.4285,-28.6156,6.386931,21.13246
3802.466,53.89159,1,46393,1,554.942,306.7576,-68.90212,6.773005,22.52881
6557.37,93.76991,1,46425,2,580.2529,190.005,-79.65954,5.187405,17.35214
2540.234,47.00528,1,46466,1,586.9647,265.4494,0.7005495,8.843661,28.75298
3065.005,50.47582,1,46468,1,599.3045,245.7318,17.41493,7.910111,25.07344
2930.917,61.63502,1,46648,1,433.288,235.4912,-98.31565,8.519876,29.59671
2201.176,44.46457,1,46657,1,440.12,69.67961,-115.5403,9.811085,34.12301
7360.526,138.9459,1,46976,3,321.9397,236.0027,-55.01919,5.301348,17.25864
3185.524,42.88168,1,46974,1,329.6552,229.6449,-97.64668,7.4134,24.77477
5510.72,88.25111,1,47001,2,488.3115,279.0444,-92.72305,5.820378,19.53125
3125.497,44.57757,1,47025,1,739.3456,173.0455,-108.4489,7.613413,25.55345
2352.844,56.617,1,47036,1,231.9729,185.9821,-23.33301,9.678003,32.94395
5493.248,127.3168,1,47038,2,497.1277,183.251,-99.0308,6.342217,22.34464
5109.178,121.6768,1,47150,3,703.3093,374.3629,-45.78798,6.547257,22.63474
2426.066,35.59118,1,47162,1,427.4678,179.6188,-223.6097,10.22197,31.83262
2162.132,57.37809,1,47180,1,546.5852,293.7076,-76.50825,10.4141,36.89077
3909.934,58.74706,1,47198,1,459.151,350.3553,3.823223,6.812383,21.72268
8295.46,150.3496,1,47310,3,546.4686,251.4651,-152.8172,5.111999,16.84345
